bin_depth,time,U,V,W
7,2024-09-13 20:00:00,-12.4,-3.5,1.2
7,2024-09-13 20:30:00,-10.2,-6.7,-0.3
7,2024-09-13 21:00:00,-12.6,-1.9,-1.7
7,2024-09-13 21:30:00,-8.1,-4.0,-2.4
7,2024-09-13 22:00:00,-12.8,-5.9,-2.8
7,2024-09-13 22:30:00,-9.6,-8.1,-3.7
7,2024-09-13 23:00:00,-5.8,-2.8,-10.2
7,2024-09-13 23:30:00,-11.5,-4.3,-2.9
7,2024-09-14 00:00:00,-8.7,-10.1,-1.0
7,2024-09-14 00:30:00,-1.7,-4.4,2.7
7,2024-09-14 01:00:00,-11.4,-6.3,-4.0
7,2024-09-14 01:30:00,-3.7,-8.6,-0.4
7,2024-09-14 02:00:00,7.0,-11.5,-5.0
7,2024-09-14 02:30:00,5.7,-8.5,4.9
7,2024-09-14 03:00:00,-0.1,-7.7,-2.9
7,2024-09-14 03:30:00,-9.0,-9.0,-3.5
7,2024-09-14 04:00:00,0.8,-5.5,-0.7
7,2024-09-14 04:30:00,5.7,-8.7,-0.2
7,2024-09-14 05:00:00,9.7,-7.4,0.4
7,2024-09-14 05:30:00,-0.0,-11.0,2.3
7,2024-09-14 06:00:00,0.8,-4.2,0.3
7,2024-09-14 06:30:00,5.2,-1.6,1.5
7,2024-09-14 07:00:00,1.1,-4.1,-3.3
7,2024-09-14 07:30:00,-2.2,-2.3,-7.7
7,2024-09-14 08:00:00,8.1,-4.1,1.7
7,2024-09-14 08:30:00,6.4,-1.2,8.3
7,2024-09-14 09:00:00,5.5,-4.3,-5.1
7,2024-09-14 09:30:00,4.2,-9.8,-7.4
7,2024-09-14 10:00:00,-5.3,1.2,-1.2
7,2024-09-14 10:30:00,3.8,-1.0,-6.2
7,2024-09-14 11:00:00,-0.0,0.6,-2.9
7,2024-09-14 11:30:00,12.4,-0.3,2.0
7,2024-09-14 12:00:00,16.0,0.0,5.2
7,2024-09-14 12:30:00,15.5,2.2,-3.3
7,2024-09-14 13:00:00,7.8,-10.2,-11.2
7,2024-09-14 13:30:00,4.0,-3.3,-0.3
7,2024-09-14 14:00:00,8.2,-18.2,-3.2
7,2024-09-14 14:30:00,13.3,-15.6,-4.6
7,2024-09-14 15:00:00,20.4,-12.3,3.3
7,2024-09-14 15:30:00,19.5,-10.9,0.8
7,2024-09-14 16:00:00,14.8,-5.5,3.5
7,2024-09-14 16:30:00,24.7,-2.6,-7.2
7,2024-09-14 17:00:00,16.7,-1.1,3.2
7,2024-09-14 17:30:00,11.0,1.7,1.7
7,2024-09-14 18:00:00,10.3,1.0,5.3
7,2024-09-14 18:30:00,15.5,0.6,0.8
7,2024-09-14 19:00:00,6.7,3.2,0.8
7,2024-09-14 19:30:00,7.1,4.1,-2.6
7,2024-09-14 20:00:00,0.2,0.2,-0.3
7,2024-09-14 20:30:00,6.5,-1.3,-1.1
7,2024-09-14 21:00:00,3.8,3.2,-0.3
7,2024-09-14 21:30:00,1.7,2.8,-0.2
7,2024-09-14 22:00:00,-1.1,5.4,-1.6
7,2024-09-14 22:30:00,-3.6,-2.6,-2.9
7,2024-09-14 23:00:00,-3.0,2.7,-1.9
7,2024-09-14 23:30:00,-4.9,0.0,-2.9
7,2024-09-15 00:00:00,-5.6,3.9,-0.6
7,2024-09-15 00:30:00,-3.2,0.3,-2.3
7,2024-09-15 01:00:00,-1.0,-1.1,3.4
7,2024-09-15 01:30:00,11.9,-3.7,-5.1
7,2024-09-15 02:00:00,7.8,-4.8,-1.2
7,2024-09-15 02:30:00,14.5,-5.7,2.5
7,2024-09-15 03:00:00,13.4,-13.7,0.9
7,2024-09-15 03:30:00,20.5,-6.7,-3.1
7,2024-09-15 04:00:00,15.0,-9.5,2.6
7,2024-09-15 04:30:00,20.5,-9.3,2.7
7,2024-09-15 05:00:00,24.0,-9.1,10.0
7,2024-09-15 05:30:00,22.3,-6.8,-1.8
7,2024-09-15 06:00:00,14.6,5.9,5.9
7,2024-09-15 06:30:00,11.7,0.4,-4.7
7,2024-09-15 07:00:00,26.2,2.7,0.6
7,2024-09-15 07:30:00,22.4,2.7,-1.9
7,2024-09-15 08:00:00,22.6,2.4,-6.0
7,2024-09-15 08:30:00,24.3,1.6,3.8
7,2024-09-15 09:00:00,31.5,9.9,5.0
7,2024-09-15 09:30:00,20.8,8.5,2.7
7,2024-09-15 10:00:00,16.3,5.6,-0.2
7,2024-09-15 10:30:00,17.1,5.1,0.1
7,2024-09-15 11:00:00,4.5,3.5,0.5
7,2024-09-15 11:30:00,22.9,5.5,3.6
7,2024-09-15 12:00:00,20.0,3.5,4.7
7,2024-09-15 12:30:00,21.5,8.8,-3.8
7,2024-09-15 13:00:00,16.1,11.1,1.5
7,2024-09-15 13:30:00,14.9,-8.1,-1.6
7,2024-09-15 14:00:00,10.5,3.7,-0.6
7,2024-09-15 14:30:00,18.5,10.1,4.5
7,2024-09-15 15:00:00,29.0,17.5,-1.5
7,2024-09-15 15:30:00,26.9,11.9,5.5
7,2024-09-15 16:00:00,26.1,12.4,1.8
7,2024-09-15 16:30:00,25.4,8.3,-3.8
7,2024-09-15 17:00:00,20.7,14.9,1.2
7,2024-09-15 17:30:00,19.9,11.7,5.3
7,2024-09-15 18:00:00,13.9,18.2,-1.3
7,2024-09-15 18:30:00,12.4,8.8,2.2
7,2024-09-15 19:00:00,16.2,10.5,-1.9
7,2024-09-15 19:30:00,10.6,16.5,4.5
7,2024-09-15 20:00:00,7.2,7.1,1.8
7,2024-09-15 20:30:00,3.4,4.8,0.0
7,2024-09-15 21:00:00,2.9,3.7,-2.4
7,2024-09-15 21:30:00,4.2,4.4,-0.7
7,2024-09-15 22:00:00,-6.2,-3.8,-1.0
7,2024-09-15 22:30:00,1.2,0.7,-1.4
7,2024-09-15 23:00:00,-2.4,14.8,4.1
7,2024-09-15 23:30:00,-0.1,4.6,-0.1
7,2024-09-16 00:00:00,2.5,8.9,-0.8
7,2024-09-16 00:30:00,-4.0,6.7,-5.5
7,2024-09-16 01:00:00,0.8,4.5,-3.8
7,2024-09-16 01:30:00,4.8,9.3,-2.9
7,2024-09-16 02:00:00,0.9,6.8,-4.0
7,2024-09-16 02:30:00,4.2,5.3,-4.6
7,2024-09-16 03:00:00,6.1,2.9,-4.7
7,2024-09-16 03:30:00,5.7,2.7,-1.1
7,2024-09-16 04:00:00,4.3,0.3,-3.3
7,2024-09-16 04:30:00,3.8,1.7,2.3
7,2024-09-16 05:00:00,1.6,2.1,0.4
7,2024-09-16 05:30:00,4.0,4.8,-1.8
7,2024-09-16 06:00:00,4.6,3.9,-4.4
7,2024-09-16 06:30:00,1.5,2.4,-1.0
7,2024-09-16 07:00:00,6.8,-1.2,-2.9
7,2024-09-16 07:30:00,6.7,1.7,0.5
7,2024-09-16 08:00:00,8.7,1.1,-5.0
7,2024-09-16 08:30:00,6.2,1.4,1.3
7,2024-09-16 09:00:00,6.0,0.2,0.0
7,2024-09-16 09:30:00,2.7,0.7,-3.5
7,2024-09-16 10:00:00,2.8,-1.3,-3.0
7,2024-09-16 10:30:00,1.7,3.0,4.1
7,2024-09-16 11:00:00,3.4,4.3,-1.3
7,2024-09-16 11:30:00,6.2,5.7,0.8
7,2024-09-16 12:00:00,4.6,3.1,4.6
7,2024-09-16 12:30:00,3.1,6.8,2.8
7,2024-09-16 13:00:00,7.6,6.2,-0.3
7,2024-09-16 13:30:00,7.1,10.1,1.9
7,2024-09-16 14:00:00,6.2,7.5,1.7
7,2024-09-16 14:30:00,8.8,4.6,-1.1
7,2024-09-16 15:00:00,11.6,9.0,1.6
7,2024-09-16 15:30:00,16.8,4.3,-1.6
7,2024-09-16 16:00:00,11.6,6.9,-0.9
7,2024-09-16 16:30:00,9.0,4.2,1.5
7,2024-09-16 17:00:00,9.4,4.2,1.6
7,2024-09-16 17:30:00,9.4,6.5,-0.8
7,2024-09-16 18:00:00,9.7,8.1,1.4
7,2024-09-16 18:30:00,7.0,7.5,1.2
7,2024-09-16 19:00:00,7.0,7.9,-2.5
7,2024-09-16 19:30:00,4.0,4.8,2.1
7,2024-09-16 20:00:00,3.6,9.0,-1.4
7,2024-09-16 20:30:00,-0.9,7.1,1.1
7,2024-09-16 21:00:00,-1.6,4.9,-0.2
7,2024-09-16 21:30:00,-0.3,3.9,2.7
7,2024-09-16 22:00:00,-4.0,10.8,0.0
7,2024-09-16 22:30:00,-1.3,6.4,-0.7
7,2024-09-16 23:00:00,-1.0,6.2,0.2
7,2024-09-16 23:30:00,-1.5,8.9,-2.0
7,2024-09-17 00:00:00,0.3,10.9,-0.4
7,2024-09-17 00:30:00,2.3,9.2,-0.8
7,2024-09-17 01:00:00,-1.8,3.5,-0.9
7,2024-09-17 01:30:00,-1.6,2.8,-0.5
7,2024-09-17 02:00:00,-2.6,6.4,-1.8
7,2024-09-17 02:30:00,5.8,12.6,-1.3
7,2024-09-17 03:00:00,5.2,5.4,-1.7
7,2024-09-17 03:30:00,9.4,13.5,-0.3
7,2024-09-17 04:00:00,10.7,9.5,1.5
7,2024-09-17 04:30:00,8.8,7.8,-0.3
7,2024-09-17 05:00:00,12.5,7.8,-1.8
7,2024-09-17 05:30:00,7.6,-1.6,-3.3
7,2024-09-17 06:00:00,12.3,8.1,-2.0
7,2024-09-17 06:30:00,8.6,9.3,0.4
7,2024-09-17 07:00:00,13.9,6.7,-1.2
7,2024-09-17 07:30:00,16.4,7.7,2.5
7,2024-09-17 08:00:00,14.4,6.5,-2.0
7,2024-09-17 08:30:00,9.9,1.6,2.1
7,2024-09-17 09:00:00,12.1,7.4,-1.5
7,2024-09-17 09:30:00,8.7,8.3,-0.7
7,2024-09-17 10:00:00,11.0,13.1,-2.9
7,2024-09-17 10:30:00,9.7,11.0,-2.4
7,2024-09-17 11:00:00,3.9,9.2,1.4
7,2024-09-17 11:30:00,11.3,10.1,0.3
7,2024-09-17 12:00:00,4.7,19.2,4.4
7,2024-09-17 12:30:00,8.1,16.4,-1.4
7,2024-09-17 13:00:00,8.4,16.9,2.9
7,2024-09-17 13:30:00,9.7,12.5,-1.5
7,2024-09-17 14:00:00,9.4,12.5,2.4
7,2024-09-17 14:30:00,8.5,12.2,-3.1
7,2024-09-17 15:00:00,6.8,14.8,2.8
7,2024-09-17 15:30:00,7.2,12.0,-0.3
7,2024-09-17 16:00:00,10.0,11.2,-4.4
7,2024-09-17 16:30:00,10.3,8.5,-1.1
7,2024-09-17 17:00:00,12.0,7.5,-2.3
7,2024-09-17 17:30:00,15.8,8.4,0.8
7,2024-09-17 18:00:00,10.7,12.3,0.0
7,2024-09-17 18:30:00,6.2,7.5,3.3
7,2024-09-17 19:00:00,8.4,9.8,1.1
7,2024-09-17 19:30:00,5.5,9.7,-2.1
7,2024-09-17 20:00:00,5.7,9.8,5.3
7,2024-09-17 20:30:00,4.1,12.8,4.0
7,2024-09-17 21:00:00,4.8,10.9,4.8
7,2024-09-17 21:30:00,4.7,9.7,-1.6
7,2024-09-17 22:00:00,3.4,7.0,-2.2
7,2024-09-17 22:30:00,-1.5,4.8,-4.0
7,2024-09-17 23:00:00,-0.5,7.5,-2.7
7,2024-09-17 23:30:00,1.3,4.2,-4.8
7,2024-09-18 00:00:00,5.0,6.7,-0.1
7,2024-09-18 00:30:00,-0.4,10.9,4.9
7,2024-09-18 01:00:00,-0.5,0.5,3.3
7,2024-09-18 01:30:00,-0.0,18.3,-0.9
7,2024-09-18 02:00:00,-1.3,4.8,-8.3
7,2024-09-18 02:30:00,0.7,5.4,1.4
7,2024-09-18 03:00:00,-0.9,3.2,-10.3
7,2024-09-18 03:30:00,0.1,7.2,-3.0
7,2024-09-18 04:00:00,4.1,6.9,5.0
7,2024-09-18 04:30:00,0.3,-2.3,0.4
7,2024-09-18 05:00:00,5.9,0.2,-4.3
7,2024-09-18 05:30:00,2.8,3.0,-5.6
7,2024-09-18 06:00:00,0.5,0.2,-2.7
7,2024-09-18 06:30:00,-2.5,3.7,-4.0
7,2024-09-18 07:00:00,-2.0,1.5,1.8
7,2024-09-18 07:30:00,-0.3,1.4,-0.3
7,2024-09-18 08:00:00,1.8,6.6,7.9
7,2024-09-18 08:30:00,0.1,2.9,4.5
7,2024-09-18 09:00:00,4.0,3.2,-6.4
7,2024-09-18 09:30:00,1.0,2.4,6.7
7,2024-09-18 10:00:00,-1.7,1.6,9.8
7,2024-09-18 10:30:00,-2.2,3.7,9.8
7,2024-09-18 11:00:00,0.7,7.0,-2.6
7,2024-09-18 11:30:00,-1.6,10.4,1.6
7,2024-09-18 12:00:00,2.2,13.3,-0.5
7,2024-09-18 12:30:00,-6.1,11.5,0.2
7,2024-09-18 13:00:00,-4.1,0.0,-1.9
7,2024-09-18 13:30:00,-4.8,-1.5,-4.8
7,2024-09-18 14:00:00,-2.6,-2.1,-2.3
7,2024-09-18 14:30:00,1.1,3.7,1.0
7,2024-09-18 15:00:00,0.4,0.3,-1.3
7,2024-09-18 15:30:00,2.2,2.6,0.9
7,2024-09-18 16:00:00,6.3,5.8,-2.8
7,2024-09-18 16:30:00,7.8,0.9,3.3
7,2024-09-18 17:00:00,7.8,-3.9,2.9
7,2024-09-18 17:30:00,8.9,-4.5,1.5
7,2024-09-18 18:00:00,14.5,-8.8,2.7
7,2024-09-18 18:30:00,9.3,0.1,0.6
7,2024-09-18 19:00:00,6.7,-2.2,-0.2
7,2024-09-18 19:30:00,9.9,3.6,4.2
7,2024-09-18 20:00:00,11.4,4.2,3.7
7,2024-09-18 20:30:00,11.0,2.4,0.0
7,2024-09-18 21:00:00,13.3,0.8,0.1
7,2024-09-18 21:30:00,18.2,5.6,-2.3
7,2024-09-18 22:00:00,12.5,2.9,-3.9
7,2024-09-18 22:30:00,8.6,8.3,1.2
7,2024-09-18 23:00:00,11.2,3.3,7.2
7,2024-09-18 23:30:00,7.5,17.6,-5.9
7,2024-09-19 00:00:00,11.6,3.0,-4.0
7,2024-09-19 00:30:00,3.2,0.3,4.2
7,2024-09-19 01:00:00,10.4,7.0,-8.6
7,2024-09-19 01:30:00,5.5,10.5,-6.5
7,2024-09-19 02:00:00,13.3,9.0,-13.9
7,2024-09-19 02:30:00,11.6,10.1,8.2
7,2024-09-19 03:00:00,8.3,15.5,0.6
7,2024-09-19 03:30:00,9.5,17.3,3.4
7,2024-09-19 04:00:00,11.4,15.1,-7.5
7,2024-09-19 04:30:00,5.8,15.8,-3.3
7,2024-09-19 05:00:00,3.8,22.6,-0.6
7,2024-09-19 05:30:00,4.7,14.2,0.9
7,2024-09-19 06:00:00,4.1,19.6,-1.0
7,2024-09-19 06:30:00,8.5,12.1,-4.8
7,2024-09-19 07:00:00,6.1,18.8,-0.6
7,2024-09-19 07:30:00,-2.6,17.0,-0.9
7,2024-09-19 08:00:00,-5.3,19.5,2.0
7,2024-09-19 08:30:00,-6.0,8.1,-3.9
7,2024-09-19 09:00:00,-4.5,14.3,-14.5
7,2024-09-19 09:30:00,-8.1,14.0,-3.9
7,2024-09-19 10:00:00,-6.0,7.0,2.0
7,2024-09-19 10:30:00,-14.8,2.8,-1.9
7,2024-09-19 11:00:00,-14.9,11.2,5.3
7,2024-09-19 11:30:00,-18.0,3.2,-0.3
7,2024-09-19 12:00:00,-19.9,0.9,-4.1
7,2024-09-19 12:30:00,-21.3,5.2,0.6
7,2024-09-19 13:00:00,-9.9,-0.7,2.7
7,2024-09-19 13:30:00,-3.5,1.2,-1.0
7,2024-09-19 14:00:00,-6.3,7.6,-2.9
7,2024-09-19 14:30:00,-1.3,10.2,1.5
7,2024-09-19 15:00:00,-4.3,8.9,2.1
7,2024-09-19 15:30:00,-3.8,4.3,8.3
7,2024-09-19 16:00:00,-3.6,5.6,-0.1
7,2024-09-19 16:30:00,-1.2,6.8,1.4
7,2024-09-19 17:00:00,-0.6,6.9,-2.6
7,2024-09-19 17:30:00,4.5,3.5,0.8
7,2024-09-19 18:00:00,6.0,1.1,-4.5
7,2024-09-19 18:30:00,6.7,-2.5,-1.1
7,2024-09-19 19:00:00,8.2,-0.6,-1.7
7,2024-09-19 19:30:00,-0.5,-1.2,-0.4
7,2024-09-19 20:00:00,2.6,-2.7,-7.0
7,2024-09-19 20:30:00,6.4,-2.1,-9.4
7,2024-09-19 21:00:00,8.9,-3.3,-3.8
7,2024-09-19 21:30:00,2.8,1.2,-3.8
7,2024-09-19 22:00:00,10.4,-11.3,-5.6
7,2024-09-19 22:30:00,19.6,-11.0,-3.9
7,2024-09-19 23:00:00,14.5,4.4,-4.4
7,2024-09-19 23:30:00,8.5,5.7,-7.3
7,2024-09-20 00:00:00,9.4,2.2,-7.6
7,2024-09-20 00:30:00,13.3,1.6,-2.0
7,2024-09-20 01:00:00,12.3,12.6,-1.2
7,2024-09-20 01:30:00,5.7,10.7,-9.1
7,2024-09-20 02:00:00,9.2,6.6,-2.9
7,2024-09-20 02:30:00,8.3,9.3,3.4
7,2024-09-20 03:00:00,6.0,12.0,14.2
7,2024-09-20 03:30:00,6.7,14.6,12.3
7,2024-09-20 04:00:00,7.4,15.7,-2.2
7,2024-09-20 04:30:00,7.2,7.2,-0.3
7,2024-09-20 05:00:00,6.9,19.7,-1.4
7,2024-09-20 05:30:00,13.0,12.4,6.7
7,2024-09-20 06:00:00,8.5,19.7,-9.9
7,2024-09-20 06:30:00,7.1,26.4,2.6
7,2024-09-20 07:00:00,6.9,22.7,-1.8
7,2024-09-20 07:30:00,1.7,20.9,-7.3
7,2024-09-20 08:00:00,1.7,25.0,-4.3
7,2024-09-20 08:30:00,-4.9,15.9,-6.1
7,2024-09-20 09:00:00,-7.7,13.4,2.0
7,2024-09-20 09:30:00,-9.3,21.2,-2.9
7,2024-09-20 10:00:00,-13.6,18.3,-6.3
7,2024-09-20 10:30:00,-17.9,19.7,-3.9
7,2024-09-20 11:00:00,-18.5,12.8,-3.9
7,2024-09-20 11:30:00,-24.3,13.4,-7.7
7,2024-09-20 12:00:00,-24.0,13.3,2.0
7,2024-09-20 12:30:00,-14.8,8.7,-5.6
7,2024-09-20 13:00:00,-10.0,4.5,-1.4
7,2024-09-20 13:30:00,1.4,-0.5,-4.6
7,2024-09-20 14:00:00,-5.5,3.1,-1.7
7,2024-09-20 14:30:00,-1.6,4.7,-1.4
7,2024-09-20 15:00:00,6.4,9.2,-2.3
7,2024-09-20 15:30:00,-0.2,16.0,4.9
7,2024-09-20 16:00:00,-5.1,-3.6,-3.7
7,2024-09-20 16:30:00,8.8,10.5,0.3
7,2024-09-20 17:00:00,0.3,10.8,-1.3
7,2024-09-20 17:30:00,3.8,-2.6,1.0
7,2024-09-20 18:00:00,7.1,1.9,6.0
7,2024-09-20 18:30:00,9.8,4.7,0.2
7,2024-09-20 19:00:00,0.9,-0.4,-3.8
7,2024-09-20 19:30:00,-5.5,-13.0,-5.0
7,2024-09-20 20:00:00,-7.0,-6.3,2.0
7,2024-09-20 20:30:00,3.0,-5.9,0.2
7,2024-09-20 21:00:00,-3.4,-8.9,-4.9
7,2024-09-20 21:30:00,3.4,-2.8,-6.3
7,2024-09-20 22:00:00,12.7,-2.7,-4.4
7,2024-09-20 22:30:00,16.4,-15.1,1.0
7,2024-09-20 23:00:00,6.0,0.7,-5.6
7,2024-09-20 23:30:00,5.2,-9.6,-9.0
7,2024-09-21 00:00:00,1.7,9.5,3.4
7,2024-09-21 00:30:00,0.4,-3.1,14.0
7,2024-09-21 01:00:00,7.4,3.3,-6.3
7,2024-09-21 01:30:00,5.6,-6.0,-4.8
7,2024-09-21 02:00:00,5.1,-2.6,-0.8
7,2024-09-21 02:30:00,6.7,0.3,-0.4
7,2024-09-21 03:00:00,9.5,1.4,-1.1
7,2024-09-21 03:30:00,5.5,2.9,-2.3
7,2024-09-21 04:00:00,10.6,10.1,-10.3
7,2024-09-21 04:30:00,9.8,13.0,-5.2
7,2024-09-21 05:00:00,15.3,17.2,-0.1
7,2024-09-21 05:30:00,9.9,18.0,-2.2
7,2024-09-21 06:00:00,19.8,28.3,5.2
7,2024-09-21 06:30:00,19.2,21.2,-0.3
7,2024-09-21 07:00:00,9.4,25.1,-0.5
7,2024-09-21 07:30:00,3.4,20.7,-9.2
7,2024-09-21 08:00:00,4.6,36.1,-12.1
7,2024-09-21 08:30:00,-6.8,22.8,-4.5
7,2024-09-21 09:00:00,-3.8,19.0,-1.1
7,2024-09-21 09:30:00,-10.3,23.1,-7.9
7,2024-09-21 10:00:00,-14.3,23.3,-6.1
7,2024-09-21 10:30:00,-15.0,18.8,3.0
7,2024-09-21 11:00:00,-26.2,17.9,1.6
7,2024-09-21 11:30:00,-23.8,19.8,-2.1
7,2024-09-21 12:00:00,-28.3,13.5,0.7
7,2024-09-21 12:30:00,-31.8,11.4,4.8
7,2024-09-21 13:00:00,-31.7,10.3,2.2
7,2024-09-21 13:30:00,-25.0,4.5,-2.0
7,2024-09-21 14:00:00,-24.2,3.3,0.7
7,2024-09-21 14:30:00,-21.5,0.6,-1.8
7,2024-09-21 15:00:00,-19.6,6.6,-3.5
7,2024-09-21 15:30:00,-21.3,3.6,-0.5
7,2024-09-21 16:00:00,-16.7,-0.9,-6.2
7,2024-09-21 16:30:00,-16.2,-1.0,-2.4
7,2024-09-21 17:00:00,-9.8,-1.0,-2.3
7,2024-09-21 17:30:00,-11.5,1.0,-1.3
7,2024-09-21 18:00:00,-7.2,-5.4,-6.5
7,2024-09-21 18:30:00,-10.7,2.1,-8.7
7,2024-09-21 19:00:00,10.2,-11.1,1.4
7,2024-09-21 19:30:00,-1.1,-6.0,-3.5
7,2024-09-21 20:00:00,2.4,-16.0,-3.4
7,2024-09-21 20:30:00,11.8,-14.0,4.1
7,2024-09-21 21:00:00,4.8,-8.8,-4.2
7,2024-09-21 21:30:00,9.3,-13.1,-5.5
7,2024-09-21 22:00:00,2.3,-2.8,-11.8
7,2024-09-21 22:30:00,10.8,-9.6,-0.2
7,2024-09-21 23:00:00,10.1,-10.5,-17.3
7,2024-09-21 23:30:00,6.5,-0.6,-0.6
7,2024-09-22 00:00:00,12.3,-8.0,7.6
7,2024-09-22 00:30:00,1.9,-7.1,-10.4
7,2024-09-22 01:00:00,9.1,2.8,-3.8
7,2024-09-22 01:30:00,6.3,-0.2,9.8
7,2024-09-22 02:00:00,1.6,-5.6,-11.7
7,2024-09-22 02:30:00,0.5,-1.0,-8.5
7,2024-09-22 03:00:00,1.6,7.6,4.9
7,2024-09-22 03:30:00,1.4,-1.3,8.7
7,2024-09-22 04:00:00,6.5,11.1,10.4
7,2024-09-22 04:30:00,1.8,14.9,2.4
7,2024-09-22 05:00:00,2.1,6.8,-0.1
7,2024-09-22 05:30:00,7.3,17.2,12.6
7,2024-09-22 06:00:00,1.0,12.0,-2.3
7,2024-09-22 06:30:00,4.6,20.9,5.0
7,2024-09-22 07:00:00,3.1,11.2,-6.9
7,2024-09-22 07:30:00,2.1,22.2,-9.4
7,2024-09-22 08:00:00,-0.7,14.7,-2.7
7,2024-09-22 08:30:00,-9.5,14.7,7.7
7,2024-09-22 09:00:00,-15.3,27.1,-13.3
7,2024-09-22 09:30:00,-24.6,23.0,6.5
7,2024-09-22 10:00:00,-18.0,16.7,-7.8
7,2024-09-22 10:30:00,-17.8,18.2,-2.1
7,2024-09-22 11:00:00,-34.0,3.1,-9.2
7,2024-09-22 11:30:00,-26.9,5.1,6.3
7,2024-09-22 12:00:00,-33.0,4.6,-2.4
7,2024-09-22 12:30:00,-30.3,0.1,0.9
7,2024-09-22 13:00:00,-27.0,0.9,-4.0
7,2024-09-22 13:30:00,-18.8,-2.5,2.3
7,2024-09-22 14:00:00,-34.2,6.6,8.1
7,2024-09-22 14:30:00,-26.8,-9.7,-0.1
7,2024-09-22 15:00:00,-35.0,-8.2,1.0
7,2024-09-22 15:30:00,-21.7,-2.9,-0.6
7,2024-09-22 16:00:00,-32.3,-8.2,4.7
7,2024-09-22 16:30:00,-25.5,-0.5,2.6
7,2024-09-22 17:00:00,-27.7,-0.5,-4.0
7,2024-09-22 17:30:00,-29.9,-3.1,1.8
7,2024-09-22 18:00:00,-23.0,-2.9,-3.2
7,2024-09-22 18:30:00,-19.9,1.1,-4.2
7,2024-09-22 19:00:00,-15.3,-1.6,-5.2
7,2024-09-22 19:30:00,-15.5,-12.4,-2.3
7,2024-09-22 20:00:00,-14.8,-8.4,1.4
7,2024-09-22 20:30:00,-20.4,-12.3,0.7
7,2024-09-22 21:00:00,-15.9,-5.3,-8.0
7,2024-09-22 21:30:00,-6.1,-12.5,3.9
7,2024-09-22 22:00:00,-16.3,-16.8,-6.6
7,2024-09-22 22:30:00,-10.0,-8.2,2.3
7,2024-09-22 23:00:00,-6.5,-16.7,7.7
7,2024-09-22 23:30:00,-5.7,-0.6,2.2
7,2024-09-23 00:00:00,5.4,-6.4,-2.2
7,2024-09-23 00:30:00,1.6,-13.2,-1.2
7,2024-09-23 01:00:00,6.1,-8.8,8.3
7,2024-09-23 01:30:00,2.1,-12.3,-9.9
7,2024-09-23 02:00:00,2.4,-16.2,1.8
7,2024-09-23 02:30:00,2.4,-12.4,-2.0
7,2024-09-23 03:00:00,8.0,-2.2,-0.8
7,2024-09-23 03:30:00,0.3,-4.9,3.5
7,2024-09-23 04:00:00,-2.3,-3.7,-2.6
7,2024-09-23 04:30:00,-0.0,-0.7,-2.9
7,2024-09-23 05:00:00,0.6,-4.8,1.0
7,2024-09-23 05:30:00,0.7,4.0,-5.3
7,2024-09-23 06:00:00,4.5,-9.7,-11.0
7,2024-09-23 06:30:00,0.1,1.0,2.9
7,2024-09-23 07:00:00,-3.9,-8.3,3.2
7,2024-09-23 07:30:00,5.8,-6.8,2.8
7,2024-09-23 08:00:00,7.7,-9.4,7.4
7,2024-09-23 08:30:00,13.9,-20.0,1.3
7,2024-09-23 09:00:00,23.4,-9.1,1.1
7,2024-09-23 09:30:00,29.2,-8.6,-6.1
7,2024-09-23 10:00:00,27.0,-17.5,-8.1
7,2024-09-23 10:30:00,31.3,-10.6,-3.8
7,2024-09-23 11:00:00,26.7,-9.4,2.5
7,2024-09-23 11:30:00,31.0,-10.6,9.0
7,2024-09-23 12:00:00,22.1,-6.1,-17.8
7,2024-09-23 12:30:00,21.4,8.2,2.2
7,2024-09-23 13:00:00,18.8,-6.2,4.2
7,2024-09-23 13:30:00,16.9,-2.5,0.4
7,2024-09-23 14:00:00,12.4,-5.7,-3.5
7,2024-09-23 14:30:00,14.2,1.9,-0.9
7,2024-09-23 15:00:00,6.5,1.1,-1.9
7,2024-09-23 15:30:00,0.3,1.7,5.2
7,2024-09-23 16:00:00,3.8,-0.8,-9.5
7,2024-09-23 16:30:00,1.7,4.7,3.5
7,2024-09-23 17:00:00,-1.4,-0.9,-4.2
7,2024-09-23 17:30:00,-3.6,6.3,-5.8
7,2024-09-23 18:00:00,-6.4,-7.5,-2.7
7,2024-09-23 18:30:00,-7.7,-4.3,-6.2
7,2024-09-23 19:00:00,-7.7,-0.5,-0.3
7,2024-09-23 19:30:00,-8.2,-14.8,-4.1
7,2024-09-23 20:00:00,-5.7,-12.3,0.4
7,2024-09-23 20:30:00,-2.3,-11.8,-0.1
7,2024-09-23 21:00:00,-0.9,-7.0,-6.3
7,2024-09-23 21:30:00,-0.1,-7.2,-1.2
7,2024-09-23 22:00:00,-0.7,-17.3,0.5
7,2024-09-23 22:30:00,-0.9,-9.1,1.5
7,2024-09-23 23:00:00,8.4,-20.1,-0.8
7,2024-09-23 23:30:00,3.7,-4.9,-3.8
7,2024-09-24 00:00:00,11.4,-11.5,-0.3
7,2024-09-24 00:30:00,3.9,-17.8,13.1
7,2024-09-24 01:00:00,5.3,-16.7,-3.3
7,2024-09-24 01:30:00,0.7,-7.9,-12.5
7,2024-09-24 02:00:00,16.9,-10.4,0.6
7,2024-09-24 02:30:00,-3.9,-17.5,14.8
